Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
HDFCBANK,-0.056412172111443885,0.36983459856224715,0.41104219069246417,0.3828576148303594,0.7159038112780582,0.4039152293163899,0.592310823236534,0.2395751153172381,0.559192288560225,0.5468840376126524,0.19137933715748812,0.7055436805096623,0.36886755076703476,0.2729259956593401,0.4176976314524841,0.5893660004249106,0.5980050859212211,0.356109023128185,1.0,0.699637077736917,0.4712124295679053,0.598782796897815,0.7185554232079507,0.5858356168831724,-0.30091205548464983,0.5537270341543098,0.7481670065253471,0.7065595202157966,0.5677965014654118,0.32015027963676823,0.5744734189961542,0.17043938960631222,0.18260946244715648,0.5212467334844303,0.1732850395618795,0.4328667636182735,-0.06400820265830753,0.5797959096375696,0.29454662251595637,0.6661483974968668,0.394833398975823,0.008771135877860664,0.001101825441619213,0.1498353824433047,0.33190905695638273,0.6919561429532974,-0.02567307653593652,0.5663482735048843,0.7585769143335784,0.4506227561202108
HDFCLIFE,-0.27428438232215746,0.21528737942090415,0.5102017605402757,0.5293611575830165,0.41312349928811454,0.29137199442355344,0.6743610502047375,0.1294463770061114,0.37234818004210846,0.42150665007607396,0.1515100024537254,0.5691904392632553,0.3123643673179637,0.14297772189411126,0.46855793464481144,0.37907397632947065,0.47660122915234343,0.469311220462869,0.699637077736917,1.0,0.2839626515253288,0.29862343033250033,0.7287006179977383,0.4829785744771218,-0.46744674837270034,0.6376882768732591,0.8501343909332569,0.4712843760660865,0.3870641489438476,0.1626848313502765,0.39675050764898534,0.06444726288891191,-0.08876443304739437,0.45743285873272577,0.11563474127678874,0.28262474156605855,-0.20042232756709114,0.7257555284741469,0.14244515479456615,0.5644987665107835,0.49357117044243703,-0.06792545231217192,-0.09349509957863175,-0.06908513657668149,0.494295482501372,0.6508170390130684,-0.006537542882364225,0.48214647771594077,0.5788643875936113,0.4279959184582534
HEROMOTOCO,0.5043770889062527,0.8911273835737772,0.6480488352308198,-0.14416637456740689,0.8196969083827738,0.8589083475437155,0.03664416480416548,-0.24884647265720472,0.887339778278679,0.8857278237854361,0.7963828534404521,0.8399870609113493,0.8627364153822435,0.9023684022543899,0.7307039068433947,0.8391883837902526,0.8831062150999461,0.46804047220760125,0.4712124295679053,0.2839626515253288,1.0,0.8421031263241697,0.4302237745685296,0.849761329487304,-0.4874223268040698,0.6130363422275799,0.40743430624295957,0.8138899224633426,0.17267327182869957,0.5214250637910491,0.9020310518731083,0.7639681220072811,0.29444152704593834,0.8562619944143244,0.7900026475012498,0.9105017753462208,0.6414364499959511,0.6803687682575279,0.8106846976019833,0.8251980655563109,0.7456689591502961,0.5433747700509339,0.6928794767439516,0.7238256850422379,0.614940299045639,0.7890626455449453,-0.11131944746369778,0.8707143075662435,0.8413790395382581,0.6608030728140246
HINDALCO,0.32480311819045293,0.795789977799861,0.5511519208892406,-0.16779280402511318,0.868742129574915,0.8304401034374186,0.21776024025087076,-0.14869867909021056,0.9153963642397853,0.9072834673650337,0.6935355296286675,0.808159835334057,0.7111894860797483,0.7778262621115171,0.5779925100909294,0.9406416038717,0.891325510572875,0.33723091424492013,0.598782796897815,0.29862343033250033,0.8421031263241697,1.0,0.39526255794561904,0.8600549408679319,-0.4765028334934929,0.49800806766632044,0.480478459530482,0.9309230296512442,0.2374134337661806,0.5541481821507612,0.9085472854427121,0.7254639671568459,0.1962004880848146,0.8595537607185239,0.6921895366472965,0.8639941274215622,0.4501691515285533,0.5683120954802198,0.7915579215492612,0.7970896966826425,0.6758083564837545,0.3474447732298853,0.537234918588834,0.7447404776932941,0.4263067662368691,0.7494591642622056,-0.16648756178516147,0.857417562390874,0.8002210758427991,0.5029789676055764
HINDUNILVR,-0.1479109200036574,0.2485493231119303,0.3191576529185774,0.6712215442075533,0.5122515726873856,0.20155626186785128,0.4833188937533167,0.3159359686749965,0.37365874948400424,0.370422199131396,0.045994327651482064,0.7476396342685001,0.2319868917714372,0.21310608392708089,0.4173242948161168,0.38359808093186165,0.45154326557181057,0.28954127936754526,0.7185554232079507,0.7287006179977383,0.4302237745685296,0.39526255794561904,1.0,0.38724016048519505,-0.3793425501563069,0.5481824141587004,0.8233099106685505,0.44417593718470144,0.5555919227630799,0.16296362155622562,0.38184749965442283,0.10793218888792022,0.14213941689066148,0.3817788325126043,0.09434372310954543,0.2577269420837976,-0.06304102718054391,0.593694600222503,0.06421714388333885,0.4983285517968531,0.26360188401581147,0.1468521473385752,-0.009066314034427888,-0.008221231637531393,0.3417526294625626,0.6094512534821724,-0.029849434396777792,0.38261246617217876,0.6591622026602069,0.3242221221692208
ICICIBANK,0.2914720242630611,0.86194599787567,0.7534974238964031,-0.2046125334819611,0.830957069385345,0.9268241140674952,0.23490247533208863,-0.2663359138110872,0.9401971231938432,0.9677906045459004,0.8102560997106127,0.793299184980396,0.8608819210833526,0.8135430337946286,0.8099468503815154,0.9088046332829389,0.9824775797449167,0.5675738963252553,0.5858356168831724,0.4829785744771218,0.849761329487304,0.8600549408679319,0.38724016048519505,1.0,-0.6048018267218118,0.6943727356510441,0.5443015804288511,0.9142028202037865,0.157584545139256,0.5941047597971146,0.9582596295217041,0.7489670312511055,0.20756323195761753,0.949053181740202,0.7885331329525748,0.9394172583658497,0.48620781112474304,0.8133416349839829,0.8778799974089988,0.9360771705612534,0.8864048452520363,0.3763848322794023,0.6044163645393011,0.709480577636457,0.696704769470642,0.8736170870905496,-0.17788933350721017,0.9705917319797539,0.8585446504510379,0.7495825007121393
INDUSINDBK,0.12927410700105457,-0.3980716231944547,-0.4517643300957874,0.0033510954434284976,-0.43169736335486,-0.48122710196083124,-0.06538118401012151,0.2782111981489202,-0.569956530127423,-0.6012125774876127,-0.4016689131107594,-0.535606615526001,-0.43115566552871065,-0.4027429406795441,-0.46684754685095614,-0.5744543370960927,-0.6150069343698844,-0.271646969627154,-0.30091205548464983,-0.46744674837270034,-0.4874223268040698,-0.4765028334934929,-0.3793425501563069,-0.6048018267218118,1.0,-0.5031972342071109,-0.5024837450435111,-0.5156047807470253,0.12700075577521452,-0.044319568138158454,-0.5863380584880623,-0.3238769857518842,0.28733722567857395,-0.5794258994019982,-0.3576681168446512,-0.5361950660426412,-0.01940715018540737,-0.5647319899280407,-0.46346458659427275,-0.5475493843692579,-0.5486560933700488,0.004056718906269263,-0.1464127952638088,-0.24928515353797065,-0.472306589589835,-0.622994120035209,0.5310883469843174,-0.6210557557371823,-0.5164922123303116,-0.3979740555918016
INFY,0.1876320321415839,0.5517263170576747,0.8608406051715503,0.14130693737240738,0.5433689416063702,0.5842575236569711,0.34197147340737516,-0.2799807906211302,0.5738022327460623,0.6466944183702941,0.5700543344325274,0.7345440903333904,0.6928080374305088,0.528280415906009,0.8201754619244745,0.5043397488434682,0.6835934416082332,0.9001883659718214,0.5537270341543098,0.6376882768732591,0.6130363422275799,0.49800806766632044,0.5481824141587004,0.6943727356510441,-0.5031972342071109,1.0,0.7629113885819528,0.5784343391509978,0.3035203420506886,0.39507410117285113,0.6098824945274207,0.2765478263686861,0.17604470534928449,0.6832876491451231,0.541066693049128,0.6269989047381261,0.2998687258825475,0.8792097450699582,0.4732150003522601,0.7907425110427723,0.7780588032572241,0.4475845543154044,0.3056531668816134,0.1710654373707584,0.8773653905674312,0.8999163308492407,0.12477326214999014,0.7243957331439768,0.7954169631744704,0.8772769281153162
ITC,-0.1791715255064412,0.30259325377509566,0.5593085505849346,0.5185370093248508,0.5715515258850704,0.34247015182149365,0.6088272998012397,0.09145810731016153,0.4720472449124192,0.5155135790514351,0.2092372049191411,0.7529813383081029,0.36441019705865174,0.2482261988153521,0.523617907407768,0.4865082074971706,0.563124265480333,0.5453511593466828,0.7481670065253471,0.8501343909332569,0.40743430624295957,0.480478459530482,0.8233099106685505,0.5443015804288511,-0.5024837450435111,0.7629113885819528,1.0,0.5519229062802149,0.4764037598671347,0.2878042603928931,0.479759352366118,0.12313602932795348,0.050083205455912765,0.5377124704362296,0.21275042395787652,0.3824658454343216,-0.07709615500756216,0.7395610002285821,0.21052507700942227,0.6306629237045474,0.5035798420162758,0.15354970412806954,-0.018842321107536388,0.0004882307566774713,0.5316972238139984,0.7730896878477762,0.036155742643241076,0.5452736519403619,0.7042690109161737,0.4904576603416153
JSWSTEEL,0.25067336797148376,0.7906355803812408,0.6396916389460886,-0.08683276595708463,0.874051064247948,0.8420232177996242,0.32852593292941057,-0.08141492503592344,0.9289667463165534,0.9197240696595458,0.684908933595204,0.7984665852639163,0.7559351169035018,0.7375820976784035,0.6471391707903668,0.9336055362837978,0.926883515237493,0.4216335717754453,0.7065595202157966,0.4712843760660865,0.8138899224633426,0.9309230296512442,0.44417593718470144,0.9142028202037865,-0.5156047807470253,0.5784343391509978,0.5519229062802149,1.0,0.24390708555978108,0.559531744321331,0.9326374749161938,0.6728819631198685,0.17592388580285084,0.8933708131226026,0.6640073458345324,0.8655758622405136,0.3677782581382012,0.6823597089621402,0.7886866412413939,0.8824257493362533,0.7458153586827944,0.2462177407575138,0.4707902105492757,0.6711768691825238,0.5078443244102797,0.826695522670487,-0.17176686841503874,0.9077375955888831,0.866647723940771,0.6127070948631255
KOTAKBANK,0.09990944446971602,0.10848533073485868,0.18808790916231355,0.4742876412319746,0.24349256173458558,0.035021330844281,0.5185512531944848,0.3934907931241933,0.10607695254730988,0.1218173045998236,-0.07137969315501082,0.3992529876644388,0.01923006157606694,0.06738246180602062,0.20654764561671707,0.1361982063649866,0.19276398267906725,0.2453974279194216,0.5677965014654118,0.3870641489438476,0.17267327182869957,0.2374134337661806,0.5555919227630799,0.157584545139256,0.12700075577521452,0.3035203420506886,0.4764037598671347,0.24390708555978108,1.0,0.2616880966994796,0.09369802862430882,0.053068246236152646,0.3990923360087084,0.12650203667218027,0.049559755423909106,0.050732843336969924,0.06260624994102748,0.2895199791897086,-0.10166265681744753,0.25025019379436353,0.06392500969366509,0.25669835337203273,0.037134131950779525,0.02118371656235412,0.12746839477253552,0.29527487251119633,0.40394132261027826,0.0953296882131434,0.35765309339969187,0.18728413125214186
LT,0.5015042880620968,0.6690916253301733,0.47500958146009475,-0.2336704280134384,0.509821860001796,0.6312403611200722,0.11396579757792835,-0.10737849786283282,0.6230696999056216,0.6086515908655923,0.5608900740733028,0.46905694504786094,0.6339411485144729,0.5764932065946778,0.5199505985168086,0.5238524733328261,0.5892439600603234,0.47040134063919176,0.32015027963676823,0.1626848313502765,0.5214250637910491,0.5541481821507612,0.16296362155622562,0.5941047597971146,-0.044319568138158454,0.39507410117285113,0.2878042603928931,0.559531744321331,0.2616880966994796,1.0,0.5732762730780988,0.6123384030727513,0.4913939131635302,0.5959497234289747,0.6174538662014021,0.5876887834303207,0.6060273890279224,0.47830389387825906,0.599938331414794,0.5658831798463015,0.5621290489310505,0.5733909360595922,0.6059517386467345,0.5998654938321605,0.41867317411183347,0.4804927743288706,0.28279193863083296,0.5574767243496099,0.5412249923460767,0.4821607074308456
M&M,0.3520961124668264,0.8876726205724587,0.6870291869869607,-0.2349555768988144,0.8708667940246979,0.9390056662266714,0.1382162382903762,-0.27098775396128355,0.9877451267303049,0.9792899409526373,0.8125316280834902,0.8097907539937036,0.868459840023307,0.8495935167798493,0.7259256130588221,0.9556897736724375,0.966853137263671,0.4617711285926239,0.5744734189961542,0.39675050764898534,0.9020310518731083,0.9085472854427121,0.38184749965442283,0.9582596295217041,-0.5863380584880623,0.6098824945274207,0.479759352366118,0.9326374749161938,0.09369802862430882,0.5732762730780988,1.0,0.7817996320925773,0.18431152058569897,0.9472214812387776,0.7750721226582857,0.958563025968987,0.5089213301514757,0.7347336067862489,0.9013945954891209,0.9047744671225034,0.8310614390667057,0.3747576566149955,0.6142032543241595,0.7536868602125569,0.6048426119785273,0.8362253844419071,-0.24026708954657283,0.9658908047539524,0.8615385112893842,0.6639996600515087
MARUTI,0.5869978429347055,0.8857626140387925,0.5088835973196183,-0.38225877284131643,0.6075656379614298,0.8687198672819503,-0.029358075024698692,-0.2881339625929071,0.7893519786423464,0.7831300666185541,0.8490295344308217,0.538129957171848,0.7581915475913206,0.8936084258395427,0.6358917572492597,0.7624926691748872,0.7696507196974599,0.28495225060218365,0.17043938960631222,0.06444726288891191,0.7639681220072811,0.7254639671568459,0.10793218888792022,0.7489670312511055,-0.3238769857518842,0.2765478263686861,0.12313602932795348,0.6728819631198685,0.053068246236152646,0.6123384030727513,0.7817996320925773,1.0,0.40998488087869395,0.7906096459544539,0.8843547544754566,0.8368849886776424,0.7855974808980066,0.5153021930513094,0.879059853358631,0.625770730270432,0.7136883476100341,0.6063909918060053,0.8940238788081496,0.9435133472126432,0.46802695187933585,0.4595975636942285,0.021680735490799623,0.7424167142409333,0.5203175159535666,0.418763263958134
NESTLEIND,0.516876345628003,0.3871590349354422,0.2044866995543788,-0.026124115880228123,0.2414154296008321,0.28744333533600797,0.050617645927670464,0.05383444097379278,0.17648078520550148,0.17459833994495563,0.30871585377310456,0.25970103569237785,0.3298181577782565,0.35195601152952743,0.3665874505031875,0.12101327605616485,0.22868685298362748,0.3304008686226844,0.18260946244715648,-0.08876443304739437,0.29444152704593834,0.1962004880848146,0.14213941689066148,0.20756323195761753,0.28733722567857395,0.17604470534928449,0.050083205455912765,0.17592388580285084,0.3990923360087084,0.4913939131635302,0.18431152058569897,0.40998488087869395,1.0,0.19344697546953793,0.3954509106031897,0.2566875524618988,0.5725294958544884,0.22559480277658459,0.2729297535049166,0.20258499815593672,0.23346819926492604,0.6768397882585474,0.5475097759801837,0.3776705222807167,0.280092369687835,0.13171294279514648,0.5987009710774363,0.18643314037826808,0.2618733893622515,0.33736651337120044
NTPC,0.3946080756224177,0.9135665638454971,0.7817652452161425,-0.19060542907937053,0.8085420311869546,0.9338617443856189,0.227735864679475,-0.3044713688807688,0.947023168438162,0.9511388329456802,0.8742078355638035,0.8041412230592054,0.877470557669698,0.885375125428205,0.8240611614480308,0.9032476546682092,0.9612387772035148,0.5706414674139406,0.5212467334844303,0.45743285873272577,0.8562619944143244,0.8595537607185239,0.3817788325126043,0.949053181740202,-0.5794258994019982,0.6832876491451231,0.5377124704362296,0.8933708131226026,0.12650203667218027,0.5959497234289747,0.9472214812387776,0.7906096459544539,0.19344697546953793,1.0,0.8609904718250512,0.9577384519887938,0.5671940258135031,0.8220012601729875,0.8938717883248869,0.9247105782558448,0.9051189509456731,0.4529191308329732,0.6710007633142133,0.7423523174966796,0.7087680872087673,0.8431500663777984,-0.1175816921696755,0.9579476437195673,0.8401290268058653,0.7060418981560589
ONGC,0.665842683554168,0.9291828607336261,0.7211741666609454,-0.39367485094677895,0.5963274458534157,0.8868154029861133,-0.019861103434970787,-0.4622177978303082,0.777785984957073,0.7980934580529413,0.9626371380020343,0.5909167311194382,0.8626055869829726,0.9553382986748186,0.8228323595520731,0.7166976103632703,0.8032623043207096,0.5722841085283078,0.1732850395618795,0.11563474127678874,0.7900026475012498,0.6921895366472965,0.09434372310954543,0.7885331329525748,-0.3576681168446512,0.541066693049128,0.21275042395787652,0.6640073458345324,0.049559755423909106,0.6174538662014021,0.7750721226582857,0.8843547544754566,0.3954509106031897,0.8609904718250512,1.0,0.8995945913261336,0.851855171734235,0.6704083795836204,0.8986997477431687,0.7353999802166657,0.8461444852498247,0.714724342087235,0.9136632995086186,0.8371662250737779,0.7068134988305154,0.6082768220078566,0.11420531215324928,0.8050161782537024,0.6170436127836857,0.6654946694449806
POWERGRID,0.49552934323391196,0.9420536088603725,0.737188075892799,-0.3329661773027918,0.8090387468829755,0.9616473834161466,0.050037904867410804,-0.41035039874680224,0.9496792476939758,0.9536508865860109,0.9221422603867601,0.7516250894435417,0.917265272639237,0.9337120472512326,0.8004809353269668,0.9050852319558135,0.9483687832704044,0.532846268385161,0.4328667636182735,0.28262474156605855,0.9105017753462208,0.8639941274215622,0.2577269420837976,0.9394172583658497,-0.5361950660426412,0.6269989047381261,0.3824658454343216,0.8655758622405136,0.050732843336969924,0.5876887834303207,0.958563025968987,0.8368849886776424,0.2566875524618988,0.9577384519887938,0.8995945913261336,1.0,0.6694140572174272,0.7329433176493071,0.9510733939044588,0.8836784218076299,0.8813343372730712,0.5187478258592002,0.7546260158473868,0.806198912243096,0.6868128639149447,0.7918621347431652,-0.13539466586720172,0.952213702907331,0.8072909359266205,0.7107003016823632
